Price,Close,High,Low,Open,Volume
Ticker,7067.T,7067.T,7067.T,7067.T,7067.T
Date,,,,,
2022-01-04,927.1159057617188,950.1976295566163,927.1159057617188,950.1976295566163,1900
2022-01-05,942.5037231445312,942.5037231445312,927.1159072564573,941.5419846515267,900
2022-01-06,920.3837280273438,941.5419746486621,920.3837280273438,931.9245898207901,1900
2022-01-07,913.651611328125,934.8098591694079,898.2637947162829,920.383781095806,2400
2022-01-11,907.8811645507812,913.6515956814006,902.1107334201619,902.1107334201619,700
2022-01-12,922.3071899414062,922.3071899414062,904.995897533747,904.995897533747,1600
2022-01-13,955.00634765625,956.9298246908044,915.5750684478852,915.5750684478852,2700
2022-01-14,937.6950073242188,942.5036996694712,923.2689302884615,942.5036996694712,600
2022-01-17,937.6950073242188,937.6950073242188,937.6950073242188,937.6950073242188,100
2022-01-18,937.6950073242188,937.6950073242188,937.6950073242188,937.6950073242188,200
2022-01-19,908.8428955078125,937.695050920759,908.8428955078125,937.695050920759,1400
2022-01-20,915.5750732421875,915.5750732421875,898.2637798405495,909.8046421083083,1400
2022-01-21,888.6463623046875,907.8811320515422,888.6463623046875,901.148962640143,800
2022-01-24,881.9141845703125,882.875923048579,866.5263689180497,882.875923048579,2100
2022-01-25,855.947265625,873.2585586376405,849.2150961200842,873.2585586376405,1600
2022-01-26,855.947265625,861.7176966292135,845.3681421172753,855.947265625,1600
2022-01-27,871.3350219726562,871.3350219726562,838.6359151878105,838.6359151878105,600
2022-01-28,849.2151489257812,869.411658696383,842.4829790022472,869.411658696383,1200
2022-01-31,889.6080322265625,893.4549858794342,855.9471877639359,855.9471877639359,1900
2022-02-01,895.3784790039062,895.3784790039062,895.3784790039062,895.3784790039062,800
2022-02-02,919.4219970703125,924.2306895236092,885.7611498972362,895.3785348038294,2400
2022-02-03,913.651611328125,915.5750884046053,913.651611328125,914.6133498663651,300
2022-02-04,880.9524536132812,912.6898236670348,880.9524536132812,912.6898236670348,300
2022-02-07,880.9524536132812,880.9524536132812,880.9524536132812,880.9524536132812,0
2022-02-08,885.7611083984375,922.3071693312721,885.7611083984375,922.3071693312721,500
2022-02-09,894.4168090820312,894.4168090820312,881.9142085249706,881.9142085249706,200
2022-02-10,935.7715454101562,941.5419763171049,913.6515602668535,913.6515602668535,1500
2022-02-14,932.8862915039062,937.6949837281531,923.2689070554123,935.7715068384543,2200
2022-02-15,952.12109375,952.12109375,928.0776317866162,937.6950165719697,800
2022-02-16,905.9576416015625,952.1210883073746,905.9576416015625,952.1210883073746,2900
2022-02-17,918.4602661132812,930.9628665944044,918.4602661132812,930.9628665944044,600
2022-02-18,906.91943359375,913.6516033022932,904.9959565341662,913.6516033022932,1600
2022-02-21,893.4550170898438,893.4550170898438,866.5263405790627,878.0672019408261,2300
2022-02-22,875.1820068359375,879.9906991811899,875.1820068359375,879.9906991811899,200
2022-02-24,860.7559204101562,867.4880896200681,860.7559204101562,867.4880896200681,900
2022-02-25,876.1437377929688,876.1437377929688,846.3298455080269,846.3298455080269,2400
2022-02-28,893.4550170898438,931.9245549623881,879.0289403876396,919.4219551538113,400
2022-03-01,933.8480834960938,933.8480834960938,904.9959284962144,920.38374449615,1100
2022-03-02,996.361083984375,1056.9506093618031,966.5471905446881,1020.4045464357354,20100
2022-03-03,980.9732055664062,984.8201593137255,963.6619137034697,974.2410365085976,3400
2022-03-04,974.2410888671875,974.2410888671875,961.7384885164734,961.7384885164734,700
2022-03-07,923.2689208984375,945.3889054616293,923.2689208984375,930.9628285725912,800
2022-03-08,932.8862915039062,952.121060400894,923.2689070554123,923.2689070554123,500
2022-03-09,951.159423828125,951.159423828125,926.1542215839073,932.8863914188889,300
2022-03-10,990.5906372070312,990.5906372070312,936.733282174416,936.733282174416,900
2022-03-11,942.5037231445312,990.5906477947625,942.5037231445312,990.5906477947625,800
2022-03-14,961.738525390625,961.738525390625,961.738525390625,961.738525390625,100
2022-03-15,974.2410888671875,974.2410888671875,937.6950263035616,950.1976266542757,800
2022-03-16,947.3123779296875,947.3123779296875,943.4654241106837,945.3889010201856,500
2022-03-17,985.781982421875,985.781982421875,961.7385194359756,961.7385194359756,700
2022-03-18,975.2028198242188,975.2028198242188,964.62369653224,965.585435013329,700
2022-03-22,943.4653930664062,981.9349299906227,943.4653930664062,981.9349299906227,800
2022-03-23,962.7001953125,974.2410567947678,959.8149799419331,959.8149799419331,600
2022-03-24,947.3123779296875,961.7384547509517,945.3889010201856,947.3123779296875,1000
2022-03-25,967.5089111328125,967.5089111328125,948.2741415277865,948.2741415277865,2500
2022-03-28,966.5471801757812,996.3610732956313,965.5854416880442,981.9349959795749,3300
